WKT,FIRname,ICAOCODE,RESP,NOM_COMP,HISTORIC,REMARKS,REMARKS2,centlong,centlat,AREAsqkm,PERIMEkm,FIR_NAME,CODE,Type,FIR_Upper,FIR_Lower,UIR_Upper,UIR_Lower,limit,FIR_Uppe_1,FIR_Lowe_1,UIR_Uppe_1,UIR_Lowe_1,Number_lim,ANP_Region,Country_So,InPoly_FID,SimPgnFlag,MaxSimpTol,MinSimpTol
"POLYGON ((-92.0 1.4167,-92.0 -3.4,-90.0 -3.4,-90.0 -15.0,-120.0 -15.0,-120.0 2.8966,-120.0 3.5,-120.0 5.0,-111.81 7.6434,-104.5 10.0,-98.427 5.8302,-92.0 1.4167,-92.0 1.4167))",NIL1,,,NIL1,an uncontrolled area of the Pacific Ocean west of the Galápagos Islands.,,,-105.74195771100,-4.23162686950,7696005.86729000043,11043.19608890000,NIL1,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,0,0,0.20000000000,0.20000000000
"POLYGON ((32.083 71.5,32.083 70.167,31.133 70.0,31.133 70.0,31.717 70.367,30.0 71.0,30.0 82.0,30.0 90.0,32.0 90.0,32.0 81.0,35.0 81.0,35.0 74.0,32.083 74.0,32.083 71.5,32.083 71.5))",NIL2,,,NIL2,an uncontrolled area of the Arctic Ocean east of Svalbard,,,31.88330163030,79.26672117170,139277.61069800000,1976.32339515000,NIL2,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,1,0,0.20000000000,0.20000000000
"POLYGON ((-2.7645 9.8688,-2.7919 10.048,-2.7833 10.208,-2.8361 10.34,-2.8761 10.501,-2.9308 10.635,-2.8844 10.795,-2.8318 10.994,3.7515 10.995,3.7572 10.791,3.83 10.533,3.7503 10.421,3.6303 10.217,3.6225 10.06,3.4622 9.8519,3.2931 9.6486,3.1931 9.5006,3.1669 9.3658,3.1167 9.1531,3.005 9.0653,2.8414 9.0575,2.7647 8.8625,2.7542 8.5997,2.7289 8.4372,2.7189 8.2947,2.7258 8.0831,2.7047 7.9431,2.7386 7.7164,2.7406 7.5667,2.7575 7.4194,2.7608 7.2664,2.7725 7.025,2.7542 6.8447,2.7417 6.6219,2.7196 6.3655,2.75 6.2183,2.75 5.7,6.5833 3.0,6.5833 -4.1667,6.5833 -5.8667,-3.0 -9.5333,-3.0 -1.85,-3.0 4.6833,-3.1081 5.1472,-2.9563 5.117,-2.7922 5.1066,-2.7895 5.1038,-2.7839 5.1024,-2.7797 5.1049,-2.7709 5.1043,-2.7667 5.1068,-2.762 5.1049,-2.7592 5.1008,-2.7592 5.1007,-2.7511 5.1046,-2.7495 5.1102,-2.7345 5.1127,-2.7433 5.1791,-2.7418 5.1815,-2.7409 5.183,-2.7408 5.183,-2.7408 5.1831,-2.7406 5.1886,-2.7489 5.1942,-2.7489 5.2011,-2.7533 5.2017,-2.7575 5.1989,-2.7617 5.2017,-2.7636 5.2067,-2.7636 5.2119,-2.7618 5.2157,-2.7614 5.2166,-2.7591 5.2191,-2.7581 5.2202,-2.7581 5.2255,-2.76 5.2412,-2.7586 5.2427,-2.7584 5.2433,-2.7567 5.2474,-2.7755 5.2611,-2.7728 5.2652,-2.7827 5.2839,-2.7779 5.2899,-2.7717 5.2957,-2.7703 5.3136,-2.7742 5.33,-2.7739 5.331,-2.7728 5.3355,-2.77 5.3396,-2.7734 5.3499,-2.7542 5.3473,-2.7518 5.3458,-2.7352 5.3449,-2.7306 5.3444,-2.7284 5.3438,-2.718 5.3464,-2.7627 5.532,-2.7634 5.5338,-2.8958 5.6281,-2.9603 5.6271,-3.0064 5.8577,-3.0703 5.9918,-3.1461 6.2474,-3.1495 6.2488,-3.1511 6.249,-3.1602 6.249,-3.162 6.2488,-3.1677 6.2665,-3.168 6.2752,-3.232 6.5427,-3.2287 6.5807,-3.2284 6.5843,-3.2291 6.5882,-3.2295 6.5899,-3.2296 6.5904,-3.247 6.6206,-3.245 6.6263,-3.2431 6.6421,-3.2373 6.6489,-3.2358 6.6519,-3.2336 6.6554,-3.2296 6.6579,-3.2167 6.6582,-3.2167 6.7597,-3.2283 6.7691,-3.2268 6.7773,-3.1189 7.0018,-3.0172 7.1332,-2.9628 7.3593,-2.9606 7.3628,-2.9483 7.4212,-2.948 7.4304,-2.9236 7.5955,-2.8397 7.7749,-2.822 7.8002,-2.8239 7.8235,-2.7946 7.8461,-2.7782 7.9139,-2.7708 7.947,-2.7676 7.9466,-2.7639 7.9457,-2.757 7.9388,-2.755 7.9341,-2.7517 7.9335,-2.7484 7.9368,-2.7411 7.9388,-2.7404 7.9401,-2.7183 7.9692,-2.685 8.0081,-2.6819 8.0133,-2.5979 8.0352,-2.596 8.0361,-2.5822 8.0552,-2.5822 8.0552,-2.5881 8.0931,-2.5936 8.1083,-2.6003 8.1219,-2.6111 8.1377,-2.5967 8.162,-2.5869 8.1772,-2.5013 8.1914,-2.5023 8.2882,-2.5328 8.4776,-2.5604 8.649,-2.5845 8.7807,-2.5856 8.7808,-2.6066 8.7799,-2.6087 8.7797,-2.62 8.7885,-2.62 8.7941,-2.6521 8.9964,-2.6514 8.9977,-2.6513 8.9984,-2.6506 9.0038,-2.718 9.0295,-2.7261 9.0327,-2.733 9.0329,-2.7331 9.0329,-2.7441 9.0297,-2.7526 9.0335,-2.7531 9.0338,-2.7544 9.0352,-2.7647 9.0457,-2.7731 9.0552,-2.769 9.0613,-2.7646 9.07,-2.7634 9.0729,-2.7632 9.0734,-2.7606 9.0838,-2.7606 9.0838,-2.7592 9.0964,-2.7594 9.1164,-2.7608 9.1217,-2.7664 9.13,-2.7669 9.1349,-2.7447 9.1468,-2.737 9.1532,-2.7357 9.155,-2.714 9.1993,-2.6983 9.2156,-2.6906 9.2222,-2.6845 9.226,-2.6811 9.2296,-2.6692 9.2382,-2.6636 9.2466,-2.6606 9.2574,-2.6606 9.2574,-2.6618 9.2646,-2.7059 9.3363,-2.6784 9.351,-2.68 9.4241,-2.6756 9.4419,-2.7084 9.5149,-2.7253 9.5313,-2.7713 9.5898,-2.7576 9.6333,-2.7572 9.6338,-2.7528 9.6366,-2.7509 9.6561,-2.7525 9.6571,-2.7631 9.8006,-2.7594 9.8031,-2.7469 9.8083,-2.7431 9.8107,-2.7425 9.811,-2.7389 9.8143,-2.7375 9.82,-2.7383 9.8261,-2.7403 9.8308,-2.7419 9.8333,-2.75 9.846,-2.75 9.846,-2.7645 9.8688,-2.7645 9.8688))",FIR ACCRA,DGAC,DAKAR,ACCRA,,,,1.15245076375,0.66428894140,1890812.19955000002,6605.33244262000,FIR ACCRA,DGAC,FIR,Unlimited,GND,,,Unlimited,66000.00000000000,0.00000000000,0.00000000000,0.00000000000,66000.00000000000,AFI,Ghana,2,0,0.20000000000,0.20000000000
"POLYGON ((52.38 51.695,52.492 51.524,52.733 51.481,52.986 51.471,53.189 51.508,53.346 51.499,53.506 51.436,53.661 51.267,53.857 51.195,54.07 51.117,54.193 50.986,54.357 50.9,54.409 50.656,54.666 50.696,54.672 50.85,54.851 50.969,55.074 50.839,55.187 50.759,55.37 50.652,55.616 50.583,55.832 50.612,55.966 50.661,56.127 50.775,56.27 50.896,56.427 50.967,56.573 51.029,56.717 51.012,56.961 51.073,57.214 51.034,57.338 50.925,57.536 50.903,57.76 50.986,57.944 51.076,58.211 51.092,58.392 51.097,58.543 51.072,58.64 50.871,58.795 50.783,59.041 50.684,59.225 50.669,59.387 50.633,59.492 50.557,59.699 50.536,59.84 50.576,59.936 50.743,60.168 50.794,60.293 50.701,60.499 50.676,60.73 50.66,60.93 50.695,61.178 50.751,61.411 50.792,61.479 50.97,62.415 50.392,62.682 48.627,64.538 47.193,61.683 46.167,60.118 44.865,60.118 44.865,60.114 44.866,58.695 45.6,58.561 45.569,58.273 45.509,58.008 45.454,57.78 45.404,57.666 45.38,56.0 45.003,55.997 44.734,55.999 44.509,55.999 44.271,55.998 44.187,55.999 43.949,55.998 43.879,55.998 43.627,55.999 43.347,55.999 43.081,55.999 43.012,55.999 42.76,56.0 42.481,56.0 42.216,55.999 42.133,55.999 41.896,56.0 41.66,55.999 41.576,55.999 41.328,55.751 41.292,55.563 41.267,55.416 41.347,55.228 41.506,55.133 41.641,55.042 41.739,54.924 41.937,54.794 42.034,54.619 42.128,54.461 42.194,54.299 42.278,54.056 42.349,53.942 42.34,53.772 42.307,53.598 42.284,53.348 42.244,53.21 42.198,52.997 42.132,52.846 42.042,52.708 41.942,52.491 41.781,52.44 41.741,51.5 42.0,50.0 42.633,49.5 42.833,49.5 45.917,49.433 46.133,49.267 46.3,49.124 46.386,48.883 46.482,48.941 46.704,48.982 46.824,48.721 47.098,48.625 47.271,48.494 47.427,48.38 47.502,48.26 47.648,48.166 47.734,47.986 47.78,47.866 47.781,47.691 47.766,47.41 47.759,47.159 47.857,47.124 48.014,47.137 48.145,46.98 48.306,46.82 48.344,46.66 48.381,46.607 48.617,46.708 48.806,46.882 48.978,46.996 49.049,46.942 49.286,46.807 49.379,46.861 49.596,46.924 49.841,47.089 49.922,47.323 50.055,47.295 50.202,47.432 50.35,47.548 50.447,47.737 50.388,47.898 50.27,48.025 50.173,48.151 49.996,48.246 49.892,48.408 49.837,48.616 49.887,48.797 49.942,48.867 50.108,48.751 50.263,48.7 50.459,48.801 50.599,49.019 50.681,49.173 50.796,49.39 50.949,49.585 51.108,49.767 51.109,49.949 51.217,50.084 51.251,50.258 51.275,50.372 51.338,50.551 51.51,50.67 51.622,50.785 51.683,50.959 51.688,51.162 51.679,51.377 51.565,51.542 51.504,51.797 51.614,52.001 51.667,52.15 51.693,52.38 51.695))",FIR AKTOBE,UATT,PARIS,AKTOBE,,,,54.78205297160,47.32739928590,878313.65889900003,5836.43619047000,FIR AKTOBE,UATT,FIR,FL490,GND,,,FL490,49000.00000000000,0.00000000000,0.00000000000,0.00000000000,49000.00000000000,EUR,Kazakhstan,3,0,0.20000000000,0.20000000000
"POLYGON ((-100.0 35.829,-100.0 35.333,-100.32 34.867,-100.75 34.467,-102.0 34.6,-102.32 34.55,-102.8 34.317,-103.37 33.775,-103.69 33.403,-103.8 33.0,-103.93 32.467,-103.8 32.033,-103.33 31.65,-102.15 31.283,-102.56 29.768,-102.56 29.767,-102.72 29.651,-102.81 29.516,-102.85 29.368,-102.95 29.182,-103.05 29.098,-103.21 28.988,-103.39 29.033,-103.64 29.161,-103.83 29.269,-104.02 29.312,-104.16 29.401,-104.34 29.52,-104.49 29.634,-104.57 29.778,-104.66 29.901,-104.69 30.136,-104.79 30.326,-104.87 30.445,-104.94 30.604,-105.12 30.744,-105.35 30.841,-105.5 30.968,-105.71 31.137,-105.85 31.273,-105.95 31.34,-106.16 31.438,-106.27 31.557,-106.45 31.765,-106.58 31.783,-107.84 31.783,-108.0 31.783,-108.2 31.783,-108.2 31.331,-109.22 31.333,-109.25 31.332,-109.51 31.333,-109.88 31.333,-109.98 31.332,-110.21 31.333,-110.31 31.333,-111.07 31.329,-113.51 32.092,-113.68 32.73,-114.0 32.683,-114.0 34.667,-113.62 34.917,-112.67 35.383,-112.0 35.433,-111.84 35.767,-110.23 35.7,-108.22 36.033,-107.47 36.2,-106.08 36.717,-105.0 36.717,-102.55 37.5,-101.75 36.5,-100.0 35.829,-100.0 35.829))",FIR ALBUQUERQUE,KZAB,MEXICO,ALBUQUERQUE,,,,-107.06808467700,33.77293036870,612539.05553899996,4598.93306750000,FIR ALBUQUERQUE,KZAB,FIR/UIR,17999 ft,GND,FL600,18000 ft,FL600,17999.00000000000,0.00000000000,60000.00000000000,18000.00000000000,60000.00000000000,NAM,United States,4,0,0.20000000000,0.20000000000
"POLYGON ((80.98 51.206,81.109 51.05,81.271 50.965,81.464 50.864,81.679 50.741,81.829 50.768,82.072 50.736,82.237 50.72,82.427 50.759,82.684 50.794,82.79 50.918,83.069 50.914,83.25 51.003,83.391 51.002,83.643 50.938,83.836 50.881,83.946 50.808,84.041 50.671,84.217 50.486,84.262 50.29,84.399 50.221,84.619 50.193,84.768 50.145,84.901 50.102,85.043 49.894,85.13 49.784,85.248 49.604,85.404 49.623,85.58 49.605,85.856 49.552,86.039 49.517,86.264 49.538,86.384 49.623,86.507 49.698,86.712 49.674,86.839 49.478,86.945 49.374,87.04 49.272,87.202 49.248,87.348 49.093,87.121 49.131,86.956 49.101,86.789 49.032,86.746 48.911,86.751 48.696,86.625 48.591,86.528 48.516,86.329 48.491,86.222 48.425,86.039 48.437,85.859 48.423,85.678 48.245,85.604 48.133,85.538 47.931,85.588 47.751,85.622 47.592,85.639 47.453,85.632 47.202,85.494 47.061,85.258 47.051,85.09 46.937,84.99 46.904,84.782 46.926,84.617 46.988,84.394 47.0,84.187 47.001,84.063 46.974,83.9 46.977,83.694 47.037,83.53 47.078,83.403 47.14,83.221 47.188,83.01 47.008,82.923 46.834,82.83 46.67,82.745 46.464,82.603 46.224,82.559 46.075,82.464 45.819,82.379 45.687,82.362 45.496,82.582 45.465,82.652 45.308,82.508 45.121,82.355 45.214,82.202 45.221,81.977 45.154,81.809 45.282,81.556 45.296,81.363 45.261,81.111 45.188,80.917 45.15,80.766 45.152,80.556 45.107,80.354 45.052,80.22 44.822,80.4 44.674,80.366 44.495,80.388 44.294,80.437 44.016,80.543 43.821,80.612 43.686,80.727 43.496,80.712 43.305,80.678 43.142,80.526 43.086,80.43 42.966,80.326 42.822,80.233 42.736,80.204 42.538,80.238 42.363,80.234 42.196,80.033 42.361,79.816 42.446,79.664 42.466,79.425 42.487,79.27 42.629,79.199 42.744,79.005 42.768,78.862 42.796,78.638 42.847,78.459 42.887,78.219 42.868,78.014 42.867,77.772 42.907,77.612 42.9,77.402 42.918,77.161 42.954,76.964 42.994,76.743 42.921,76.592 42.904,76.364 42.908,76.164 42.935,75.976 42.931,75.765 42.877,75.601 42.826,75.363 42.843,75.103 42.903,74.92 42.964,74.773 42.991,74.567 43.133,74.322 43.214,74.325 43.23,74.18 43.746,74.906 44.251,71.918 45.078,71.918 45.078,71.817 48.0,74.283 48.133,76.183 48.833,76.183 49.8,78.173 50.691,79.842 51.027,79.961 50.874,80.19 50.861,80.284 50.923,80.446 51.102,80.638 51.26,80.768 51.293,80.98 51.206))",FIR ALMATY,UAAA,PARIS,ALMATY,,,,78.83801365810,47.08076360260,639544.04920799995,5191.51713584000,FIR ALMATY,UAAA,FIR,FL490,GND,,,FL490,49000.00000000000,0.00000000000,0.00000000000,0.00000000000,49000.00000000000,EUR,Kazakhstan,5,0,0.20000000000,0.20000000000
"POLYGON ((-47.811 -9.9094,-48.005 -9.7238,-48.164 -9.6516,-48.368 -9.6214,-48.653 -9.6856,-48.875 -9.8531,-48.992 -10.044,-49.041 -10.222,-49.902 -10.494,-49.902 -10.494,-50.631 -10.508,-51.086 -10.516,-51.673 -11.028,-52.156 -11.439,-52.273 -11.537,-53.051 -12.184,-53.501 -12.96,-53.571 -13.994,-53.627 -14.562,-53.477 -15.157,-53.397 -15.475,-53.32 -15.809,-53.254 -16.097,-53.101 -16.709,-53.372 -16.909,-54.013 -17.372,-54.55 -17.537,-54.691 -17.571,-55.524 -17.651,-57.094 -17.797,-57.713 -17.833,-57.741 -17.706,-57.829 -17.525,-57.979 -17.499,-58.119 -17.418,-58.302 -17.297,-58.423 -17.064,-58.463 -16.875,-58.476 -16.722,-58.398 -16.553,-58.542 -16.327,-58.801 -16.317,-58.966 -16.31,-59.188 -16.302,-59.369 -16.295,-59.604 -16.286,-59.783 -16.278,-60.006 -16.27,-60.161 -16.249,-60.184 -15.974,-60.227 -15.479,-60.443 -15.244,-60.245 -15.097,-60.281 -14.627,-60.366 -14.448,-60.427 -14.324,-60.475 -14.137,-60.401 -14.03,-60.469 -13.84,-60.617 -13.749,-60.815 -13.657,-60.958 -13.583,-61.142 -13.518,-61.416 -13.531,-61.695 -13.526,-61.933 -13.413,-62.072 -13.286,-62.223 -13.12,-62.385 -13.146,-62.551 -13.069,-62.647 -12.997,-62.821 -12.962,-63.013 -12.787,-63.183 -12.671,-63.416 -12.654,-63.559 -12.543,-63.672 -12.471,-63.884 -12.508,-64.056 -12.51,-64.307 -12.467,-64.479 -12.328,-64.673 -12.175,-64.786 -12.05,-64.944 -12.012,-65.039 -11.878,-65.142 -11.769,-65.219 -11.544,-65.34 -11.351,-65.393 -11.2,-65.311 -11.003,-65.316 -10.881,-65.386 -10.725,-65.434 -10.59,-65.396 -10.426,-65.33 -10.312,-65.301 -10.113,-65.337 -9.9569,-65.361 -9.74,-65.488 -9.7169,-65.661 -9.7911,-65.769 -9.7589,-65.99 -9.7964,-66.167 -9.7947,-66.424 -9.8881,-66.645 -9.9381,-66.856 -10.07,-67.018 -10.216,-67.147 -10.302,-67.368 -10.378,-67.569 -10.498,-67.675 -10.62,-67.926 -10.66,-68.135 -10.776,-68.262 -10.95,-68.406 -11.022,-68.595 -11.108,-68.776 -11.102,-68.971 -11.001,-69.137 -10.963,-69.361 -10.936,-69.568 -10.951,-69.689 -10.959,-69.934 -10.916,-70.127 -11.009,-70.269 -11.059,-70.449 -11.015,-70.582 -10.971,-70.631 -10.747,-70.631 -10.491,-70.629 -10.339,-70.629 -10.069,-70.628 -9.8356,-70.537 -9.6911,-70.729 -9.5583,-70.828 -9.6403,-70.952 -9.7461,-71.092 -9.8497,-71.215 -9.9478,-71.459 -10.004,-71.642 -10.004,-71.909 -10.004,-72.153 -9.8778,-72.255 -9.6844,-72.298 -9.6008,-72.471 -9.4853,-72.627 -9.4444,-72.862 -9.4122,-73.019 -9.1989,-73.012 -8.9258,-73.141 -8.765,-73.238 -8.68,-73.348 -8.5644,-73.479 -8.3986,-73.594 -8.2097,-73.629 -8.0686,-73.742 -7.8831,-73.778 -7.7475,-73.915 -7.6269,-73.933 -7.4336,-73.841 -7.3367,-73.795 -7.1226,-73.709 -6.8564,-73.543 -6.7175,-73.405 -6.62,-73.192 -6.5528,-73.13 -6.36,-73.166 -6.2403,-73.178 -5.9872,-73.097 -5.8542,-72.986 -5.6875,-72.956 -5.4367,-72.893 -5.2419,-72.709 -5.0606,-72.532 -4.9531,-72.391 -4.8117,-72.151 -4.6986,-71.959 -4.5708,-71.818 -4.5031,-71.577 -4.4836,-71.413 -4.4359,-71.246 -4.3731,-71.059 -4.3636,-70.837 -4.2072,-70.671 -4.1553,-70.465 -4.1547,-70.296 -4.2553,-70.161 -4.2817,-69.957 -4.2369,-69.943 -4.2089,-69.882 -3.9203,-69.838 -3.6731,-69.806 -3.4878,-69.778 -3.3367,-69.753 -3.1925,-69.724 -3.0347,-69.701 -2.9044,-69.668 -2.7194,-69.643 -2.5822,-69.608 -2.3864,-69.581 -2.2358,-69.536 -1.9892,-69.514 -1.8661,-69.483 -1.6883,-69.453 -1.526,-69.384 -1.2806,-69.42 -1.1194,-69.529 -0.92444,-69.591 -0.68694,-69.605 -0.55167,-69.798 -0.39444,-69.939 -0.29917,-70.058 -0.1575,-70.056 0.0,-70.053 0.14361,-70.051 0.28667,-70.046 0.51139,-69.907 0.6025,-69.721 0.64639,-69.55 0.6975,-69.4 0.68878,-69.163 0.70389,-69.181 0.89389,-69.372 1.0603,-69.509 1.0589,-69.742 1.0903,-69.842 1.0622,-69.842 1.6981,-69.583 1.7714,-69.377 1.7281,-69.24 1.7281,-69.086 1.7267,-68.812 1.7253,-68.418 1.7253,-68.153 1.7242,-68.035 1.8014,-67.783 1.8069,-67.677 1.9369,-67.493 2.1125,-67.323 2.0739,-67.223 1.8864,-67.102 1.6919,-67.066 1.5631,-67.081 1.365,-66.87 1.2209,-66.787 1.1494,-66.621 1.0078,-66.338 0.76583,-66.161 0.74139,-65.934 0.84833,-65.796 0.94111,-65.54 0.95,-65.259 0.91611,-65.154 1.0556,-64.964 1.1908,-64.745 1.2442,-64.616 1.3172,-64.469 1.4642,-64.352 1.4719,-64.187 1.5422,-64.091 1.6156,-64.05 1.8103,-63.86 1.9731,-63.719 2.0236,-63.584 2.1133,-63.394 2.1878,-63.481 2.4247,-63.621 2.435,-63.851 2.4353,-63.996 2.6567,-64.008 2.7706,-64.102 2.955,-64.192 3.0886,-64.223 3.3214,-64.185 3.5697,-64.294 3.6986,-64.405 3.7672,-64.551 3.8908,-64.51 4.1292,-64.354 4.1542,-64.2 4.1339,-64.086 4.0219,-63.928 3.9178,-63.801 3.9381,-63.589 3.9283,-63.437 3.9236,-63.233 3.8839,-63.112 3.7506,-63.018 3.6453,-62.847 3.5731,-62.728 3.7311,-62.754 3.9861,-62.536 4.0694,-62.263 4.1272,-62.014 4.1611,-61.82 4.18,-61.597 4.2525,-61.51 4.3858,-61.286 4.4794,-61.127 4.5031,-60.931 4.5847,-60.834 4.7203,-60.636 4.8642,-60.601 5.0336,-60.73 5.2048,-60.519 5.1975,-60.253 5.2575,-60.084 5.1772,-59.977 5.0306,-60.017 4.8128,-60.07 4.6544,-59.968 4.5019,-59.739 4.4247,-59.727 4.2431,-59.642 4.1078,-59.583 3.8825,-59.669 3.7406,-59.843 3.5342,-59.833 3.3411,-59.894 3.2144,-59.958 2.9797,-59.983 2.8022,-59.986 2.6783,-59.914 2.5042,-59.778 2.2936,-59.736 2.0472,-59.702 1.8633,-59.588 1.7278,-59.422 1.5758,-59.281 1.4397,-59.043 1.3333,-58.916 1.2869,-58.709 1.2603,-58.471 1.3608,-58.351 1.5467,-58.219 1.5575,-57.998 1.5431,-57.844 1.6803,-57.712 1.7144,-57.528 1.7158,-57.383 1.9239,-57.199 1.9711,-56.96 1.915,-56.811 1.8789,-56.578 1.9211,-56.471 1.9445,-56.323 1.9225,-56.113 1.8636,-55.914 2.0042,-56.043 2.2328,-55.998 2.4369,-55.849 2.4656,-55.644 2.4156,-55.466 2.4431,-55.2 2.5258,-55.059 2.5561,-54.88 2.4622,-54.69 2.4178,-54.604 2.3292,-54.386 2.2014,-54.207 2.1589,-54.078 2.1603,-53.874 2.2958,-53.702 2.3103,-53.543 2.2567,-53.393 2.295,-53.255 2.2903,-53.093 2.2211,-52.839 2.2911,-52.707 2.3575,-52.56 2.5286,-52.479 2.7872,-52.366 3.0119,-52.328 3.1658,-52.165 3.3422,-52.086 3.4756,-51.978 3.7075,-51.863 3.8292,-51.688 4.0324,-51.614 4.1859,-51.612 4.4131,-49.634 4.7333,-48.0 5.0,-40.782 0.93017,-41.7 -1.7569,-41.856 -2.1744,-42.087 -2.8553,-42.147 -3.03,-42.368 -3.6861,-42.524 -4.1769,-42.979 -4.3987,-43.158 -4.4853,-43.386 -4.7035,-44.203 -5.9361,-44.797 -6.3045,-45.78 -8.1436,-46.672 -8.86,-46.987 -9.2997,-47.688 -10.29,-47.701 -10.16,-47.798 -9.9381,-47.811 -9.9094))",FIR AMAZONICA,SBAZ,LIMA,AMAZONICA,PFA SAM-B14/05-ATM/SAR 06SEPT2014,Updated FIR delineation,,-57.08330014710,-4.98864415782,5279099.34384999983,14079.27945600000,FIR AMAZONICA,SBAZ,FIR/UIR,FL245,GND,Unlimited,FL245,Unlimited,24500.00000000000,0.00000000000,66000.00000000000,24500.00000000000,66000.00000000000,SAM,Brazil,6,1,0.20000000000,0.20000000000
"POLYGON ((6.8947 52.653,6.92 52.439,7.0525 52.236,7.0422 52.232,6.9436 52.179,6.7944 52.01,6.62 51.901,6.4919 51.859,6.2344 51.87,6.0525 51.665,6.2164 51.456,6.1533 51.306,6.1 51.169,6.0311 50.926,6.0118 50.757,5.7861 50.771,5.7747 51.029,5.6153 51.21,5.4678 51.283,5.2339 51.294,5.0128 51.454,4.8369 51.457,4.6603 51.426,4.4178 51.398,4.215 51.33,4.0169 51.247,3.7908 51.237,3.5244 51.263,3.3709 51.374,2.0 51.5,2.0 51.5,2.1737 51.721,2.3491 51.942,2.5262 52.162,2.6154 52.272,2.7051 52.382,2.7952 52.492,2.8857 52.602,2.9768 52.712,3.0682 52.821,3.1602 52.931,3.2526 53.041,3.3454 53.15,3.4388 53.26,3.5326 53.369,3.6269 53.478,3.7217 53.588,3.8169 53.697,3.9127 53.806,4.009 53.915,4.1057 54.024,4.203 54.132,4.3008 54.241,4.3991 54.35,4.4979 54.458,4.5973 54.567,4.6972 54.675,4.7976 54.784,4.8985 54.892,5.0 55.0,6.5 55.0,6.5 53.667,6.6067 53.561,6.8636 53.474,7.025 53.317,7.2 53.115,7.1486 52.907,7.0656 52.786,6.8947 52.653))",FIR AMSTERDAM,EHAA,PARIS,AMSTERDAM,,,,4.95924415192,52.86689054440,90333.08668910000,1938.22924168000,FIR AMSTERDAM,EHAA,FIR,Unlimited,GND,,,Unlimited,66000.00000000000,0.00000000000,0.00000000000,0.00000000000,66000.00000000000,EUR,Netherlands,7,0,0.20000000000,0.20000000000
"POLYGON ((-141.0 72.0,-150.05 72.0,-158.0 72.0,-169.0 68.0,-169.0 72.0,-169.0 87.633,-169.0 90.0,-141.0 90.0,-141.0 72.0,-141.0 72.0,-141.0 72.0))",FIR ANCHORAGE ARCTIC,PAZA,MEXICO,ANCHORAGE ARCTIC,,,,-155.43219242300,80.56780803680,1072637.02492000000,7024.60087203000,FIR ANCHORAGE ARCTIC,PAZA,FIR/UIR,17999 ft,GND,Unlimited,FL180,Unlimited,17999.00000000000,0.00000000000,66000.00000000000,18000.00000000000,66000.00000000000,NAM,Oceanic United States,8,0,0.20000000000,0.20000000000
