TAJ,39.106667,117.358330,30.784800,VHF
TGO,43.560001,122.198334,3.352800,VHF
TMR,41.845001,113.150002,3.352800,VHF
TOL,29.763334,119.658333,521.512800,VHF
TYN,37.751667,112.620003,7848.904800,VHF
UDA,47.867748,106.733597,12539.776800,VHF
URC,43.906666,87.474998,3.352800,VHF
VMB,31.583334,120.333336,271.576800,VHF
VYK,39.183334,116.583336,305.104800,VHF
WFX,30.603333,104.491669,3.352800,VHF
WHA,30.785000,114.205002,3.352800,VHF
WQG,43.294998,129.783340,3.352800,VHF
WXI,36.363335,114.916664,15240.304800,VHF
XIC,27.998333,102.180000,15609.112800,VHF
XJD,35.950001,120.226669,250.240800,VHF
XMN,24.541666,118.121666,201.472800,VHF
XYO,28.170000,105.423332,3.352800,VHF
YIH,30.563334,111.478333,3.352800,VHF
YIJ,35.380001,109.106667,3.352800,VHF
YIN,24.183332,113.400002,3048.609600,VHF
YNC,38.323334,106.396667,3.352800,VHF
YNT,37.386665,121.356667,180.136800,VHF
YQG,36.830002,117.216667,381.304800,VHF
ZAO,22.245277,113.614998,-999.000000,VHF
ZBK,49.648335,117.333336,-999.000000,VHF
ZGC,36.514999,103.625000,3.352800,VHF
ZHO,33.661667,114.641670,1021.384800,VHF
ZUH,22.221666,113.466667,3.352800,VHF
ILG,40.098610,116.570831,411.480000,VHF
IWW,38.268414,114.708160,780.288000,VHF
ICG,39.105907,117.355042,30.480000,VHF
IJS,39.126389,117.342216,109.728000,VHF
IFO,23.173164,113.259163,164.592000,VHF
IQX,23.195292,113.271889,110.032800,VHF
IHH,19.932108,110.443077,228.600000,VHF
IPP,19.932108,110.471252,201.168000,VHF
IJJ,25.207384,110.037865,1892.808000,VHF
IPA,25.226206,110.039673,1740.408000,VHF
IUY,22.608334,108.176392,1280.160000,VHF
IKK,18.302221,109.397781,365.760000,VHF
IMH,22.626667,113.816948,39.624000,VHF
IQJ,22.648890,113.804169,39.624000,VHF
IAA,34.514587,113.856354,1508.760000,VHF
IFF,34.520412,113.826378,1508.760000,VHF
IHG,30.795221,114.218567,341.376000,VHF
IYY,36.502979,103.620918,19470.624000,VHF
IKK,24.549017,118.135208,118.872000,VHF
ICL,25.921843,119.653496,60.960000,VHF
IPD,31.155769,121.783241,30.480000,VHF
INX,36.271946,120.372780,252.984000,VHF
A,18.305277,109.440277,-999.000000,NDB
A,34.508335,113.870003,-999.000000,NDB
A,24.980833,102.736946,-999.000000,NDB
AG,31.961586,118.752357,-999.000000,NDB
AJ,56.193333,92.406670,-999.000000,NDB
AK,53.766666,91.404999,-999.000000,NDB
AL,58.633335,125.453331,-999.000000,NDB
AL,18.314167,109.507500,-999.000000,NDB
AM,24.952778,102.717499,-999.000000,NDB
AR,53.381668,83.613335,-999.000000,NDB
AW,43.853333,125.098335,-999.000000,NDB
B,48.508335,135.158340,-999.000000,NDB
B,56.360001,101.737503,-999.000000,NDB
B,37.733963,112.654007,-999.000000,NDB
B,49.650002,100.099998,-999.000000,NDB
B,30.344006,120.259727,-999.000000,NDB
BA,59.676666,149.145004,-999.000000,NDB
BA,55.983334,91.233330,-999.000000,NDB
BC,16.666666,112.733330,-999.000000,NDB
BD,48.490002,135.133331,-999.000000,NDB
BD,52.433334,103.199997,-999.000000,NDB
BG,43.883335,133.250000,-999.000000,NDB
BH,23.070000,112.486664,-999.000000,NDB
BH,46.119217,100.731003,-999.000000,NDB
BK,56.150002,92.584999,-999.000000,NDB
BK,29.895000,121.331665,-999.000000,NDB
BL,44.200001,133.116669,-999.000000,NDB
BM,50.474998,127.396667,-999.000000,NDB
BM,39.639999,121.721664,-999.000000,NDB
BO,30.359436,120.297905,-999.000000,NDB
BQ,53.150002,103.783333,-999.000000,NDB
BS,56.349998,101.778336,-999.000000,NDB
BS,35.416668,114.218330,-999.000000,NDB
BS,46.104107,91.581047,-999.000000,NDB
BU,53.345001,83.464996,-999.000000,NDB
BU,48.854248,103.485527,-999.000000,NDB
BZ,28.083334,119.566666,-999.000000,NDB
C,52.275002,104.363335,-999.000000,NDB
C,37.763515,112.604622,-999.000000,NDB
C,31.223333,121.333336,-999.000000,NDB
CD,40.008335,115.800003,-999.000000,NDB
CD,30.303370,120.159317,-999.000000,NDB
CE,58.633335,86.733330,-999.000000,NDB
CF,35.950001,120.233330,-999.000000,NDB
CG,39.071327,117.378372,-999.000000,NDB
CM,25.833334,114.916664,-999.000000,NDB
CN,52.285000,104.326668,-999.000000,NDB
CO,48.117222,114.714424,-999.000000,NDB
CR,53.299999,83.000000,-999.000000,NDB
CR,40.201668,124.561668,-999.000000,NDB
CS,53.383335,103.866669,-999.000000,NDB
CU,40.125000,116.370003,-999.000000,NDB
CZ,56.273335,90.669998,-999.000000,NDB
CZ,29.799999,119.666664,-999.000000,NDB
D,40.062473,116.575333,-999.000000,NDB
D,30.766666,114.191391,-999.000000,NDB
DA,30.698334,113.973335,-999.000000,NDB
DA,47.878998,106.718819,-999.000000,NDB
DE,47.200001,138.699997,-999.000000,NDB
DG,52.016666,113.378334,-999.000000,NDB
DK,40.035172,116.579689,-999.000000,NDB
DN,44.979675,110.175102,-999.000000,NDB
DO,33.616665,114.650002,-999.000000,NDB
DO,26.545000,117.986664,-999.000000,NDB
DP,36.773335,117.370003,-999.000000,NDB
DS,30.200001,106.845001,-999.000000,NDB
DY,39.403332,102.813332,-999.000000,NDB
EB,54.933334,83.083336,-999.000000,NDB
EQ,54.266666,91.583336,-999.000000,NDB
F,34.526669,113.815002,-999.000000,NDB
F,36.827965,117.216667,-999.000000,NDB
FB,58.369999,82.916664,-999.000000,NDB
FB,42.566666,124.016670,-999.000000,NDB
FC,38.873333,121.636665,-999.000000,NDB
FE,49.216667,133.449997,-999.000000,NDB
FJ,41.583332,120.433334,-999.000000,NDB
FK,59.913334,150.615005,-999.000000,NDB
FK,39.168335,125.675003,-999.000000,NDB
FK,44.166668,87.983330,-999.000000,NDB
FM,29.350000,111.633331,-999.000000,NDB
FO,23.138334,113.241669,-999.000000,NDB
FR,30.606667,104.476669,-999.000000,NDB
FV,54.900002,99.066666,-999.000000,NDB
FX,40.838333,111.760559,-999.000000,NDB
FZ,37.451668,121.178337,-999.000000,NDB
G,48.546665,135.210007,-999.000000,NDB
G,56.379444,101.661942,-999.000000,NDB
G,22.633333,108.202774,-999.000000,NDB
G,34.423332,108.733330,-999.000000,NDB
G,31.767900,117.318062,-999.000000,NDB
GA,46.364597,96.291336,-999.000000,NDB
GE,48.570000,135.243332,-999.000000,NDB
GF,34.546665,108.629997,-999.000000,NDB
GG,56.391666,101.613335,-999.000000,NDB
GG,39.338333,126.248337,-999.000000,NDB
GH,54.816666,80.466667,-999.000000,NDB
GJ,28.083334,112.216667,-999.000000,NDB
GM,41.236668,116.626663,-999.000000,NDB
GM,23.533333,99.400002,-999.000000,NDB
GO,56.650002,92.650002,-999.000000,NDB
GO,27.915277,102.182777,-999.000000,NDB
GR,52.166668,109.783333,-999.000000,NDB
GS,31.636667,119.043335,-999.000000,NDB
GT,31.783333,119.051666,-999.000000,NDB
GU,53.470001,125.811668,-999.000000,NDB
GV,55.316666,82.716667,-999.000000,NDB
GV,31.746342,117.343285,-999.000000,NDB
GZ,22.674999,108.247223,-999.000000,NDB
H,19.933332,110.430000,-999.000000,NDB
H,30.804167,114.229446,-999.000000,NDB
H,49.207157,119.856384,-999.000000,NDB
HD,41.866665,113.150002,-999.000000,NDB
HG,30.924999,114.353333,-999.000000,NDB
HI,48.568333,135.244995,-999.000000,NDB
HL,49.211666,119.794998,-999.000000,NDB
HO,35.201668,107.773331,-999.000000,NDB
HQ,29.046667,106.660004,-999.000000,NDB
HX,26.860001,104.281670,-999.000000,NDB
HY,53.001667,158.791672,-999.000000,NDB
HY,28.583334,109.449997,-999.000000,NDB
HZ,30.651667,113.151665,-999.000000,NDB
IA,57.866665,114.216667,-999.000000,NDB
ID,31.666666,118.714996,-999.000000,NDB
IJ,47.868332,134.646667,-999.000000,NDB
IR,52.248333,104.463333,-999.000000,NDB
J,39.138523,117.336311,-999.000000,NDB
J,25.193333,110.038330,-999.000000,NDB
J,27.677120,117.988182,-999.000000,NDB
JB,39.044998,116.196663,-999.000000,NDB
JF,29.598333,120.811668,-999.000000,NDB
JG,34.786667,113.669998,-999.000000,NDB
JH,29.701666,107.376663,-999.000000,NDB
JK,54.666668,82.616669,-999.000000,NDB
JK,20.018333,110.263336,-999.000000,NDB
JL,43.365002,132.070007,-999.000000,NDB
JN,37.446178,121.415283,-999.000000,NDB
JQ,54.716667,128.850006,-999.000000,NDB
JS,39.162811,117.321091,-999.000000,NDB
JW,25.006666,110.018333,-999.000000,NDB
JW,27.634953,117.968086,-999.000000,NDB
JX,36.349998,114.916664,-999.000000,NDB
JX,26.150000,119.180000,-999.000000,NDB
JY,41.063332,123.121666,-999.000000,NDB
K,40.861389,111.853889,-999.000000,NDB
K,18.298056,109.385277,-999.000000,NDB
K,36.541668,103.620003,-999.000000,NDB
K,24.560301,118.149620,-999.000000,NDB
K,41.653618,123.507217,-999.000000,NDB
KA,52.950001,105.216667,-999.000000,NDB
KC,23.733334,109.233330,-999.000000,NDB
KD,55.283333,82.400002,-999.000000,NDB
KD,38.955395,121.597229,-999.000000,NDB
KG,29.950001,113.766670,-999.000000,NDB
KI,57.776669,108.148331,-999.000000,NDB
KJ,40.869446,111.887222,-999.000000,NDB
KM,40.393333,115.491669,-999.000000,NDB
KM,41.634998,122.129997,-999.000000,NDB
KN,27.743334,120.650002,-999.000000,NDB
KP,39.603333,125.673332,-999.000000,NDB
KQ,36.616665,103.616669,-999.000000,NDB
KR,39.131668,114.553337,-999.000000,NDB
KT,55.020000,82.741669,-999.000000,NDB
KU,53.733334,119.766670,-999.000000,NDB
KV,34.761665,113.775002,-999.000000,NDB
KW,43.470001,132.323334,-999.000000,NDB
KX,30.466667,114.300003,-999.000000,NDB
KY,41.705002,123.746666,-999.000000,NDB
L,50.400002,127.419998,-999.000000,NDB
L,45.598446,126.229019,-999.000000,NDB
LE,52.466667,85.383331,-999.000000,NDB
LG,40.137543,116.563324,-999.000000,NDB
LH,21.131666,110.336670,-999.000000,NDB
LJ,47.195000,123.946663,-999.000000,NDB
LM,29.778610,121.539169,-999.000000,NDB
LQ,23.090000,113.853333,-999.000000,NDB
LR,40.633335,117.083336,-999.000000,NDB
LR,24.879999,102.667778,-999.000000,NDB
LS,56.383335,92.833336,-999.000000,NDB
LS,45.448334,126.043335,-999.000000,NDB
LZ,50.375000,127.428337,-999.000000,NDB
LZ,27.633333,113.533333,-999.000000,NDB
M,34.456665,108.776665,-999.000000,NDB
M,45.634827,126.270943,-999.000000,NDB
MA,22.223333,113.466667,-999.000000,NDB
MH,22.416666,113.785004,-999.000000,NDB
MJ,45.681667,126.316666,-999.000000,NDB
MK,53.316666,157.533340,-999.000000,NDB
MP,55.950001,92.716667,-999.000000,NDB
MP,48.603333,130.446671,-999.000000,NDB
MR,48.566666,134.583328,-999.000000,NDB
MS,43.459999,132.308334,-999.000000,NDB
MU,49.653046,100.174431,-999.000000,NDB
MW,54.683334,158.633331,-999.000000,NDB
MX,54.799999,105.150002,-999.000000,NDB
N,25.956667,119.673332,-999.000000,NDB
NB,54.726665,83.098335,-999.000000,NDB
NC,55.299999,86.180000,-999.000000,NDB
NF,27.216667,116.566666,-999.000000,NDB
NH,52.750000,104.466667,-999.000000,NDB
NL,22.366667,106.866669,-999.000000,NDB
NM,39.226665,125.661667,-999.000000,NDB
NN,56.233334,83.966667,-999.000000,NDB
NO,39.253334,125.651665,-999.000000,NDB
NS,51.831665,107.629997,-999.000000,NDB
NS,25.096666,114.275002,-999.000000,NDB
NV,49.650002,117.333336,-999.000000,NDB
NX,36.330002,120.358330,-999.000000,NDB
O,40.096668,116.593330,-999.000000,NDB
O,29.738333,106.648331,-999.000000,NDB
O,46.658333,83.371666,-999.000000,NDB
OB,40.283333,116.533333,-999.000000,NDB
OC,54.633335,83.816666,-999.000000,NDB
OC,38.451668,114.556664,-999.000000,NDB
OD,34.598331,108.916664,-999.000000,NDB
OF,32.660000,118.581665,-999.000000,NDB
OJ,55.416668,91.550003,-999.000000,NDB
OR,40.121666,116.589447,-999.000000,NDB
OS,29.848333,106.845001,-999.000000,NDB
OX,23.900000,106.650002,-999.000000,NDB
OY,43.880779,87.367302,-999.000000,NDB
P,46.910000,142.716660,-999.000000,NDB
P,25.241667,110.043335,-999.000000,NDB
P,31.799273,117.281334,-999.000000,NDB
P,41.622486,123.461128,-999.000000,NDB
PA,25.405001,110.059998,-999.000000,NDB
PA,36.115002,120.423332,-999.000000,NDB
PF,52.033333,105.416664,-999.000000,NDB
PG,55.083332,82.900002,-999.000000,NDB
PH,23.363333,113.371666,-999.000000,NDB
PI,46.936668,142.716660,-999.000000,NDB
PK,43.633335,112.000000,-999.000000,NDB
PK,31.286667,121.330002,-999.000000,NDB
PM,38.083332,116.550003,-999.000000,NDB
PQ,23.361666,116.705002,-999.000000,NDB
PR,53.113335,158.490005,-999.000000,NDB
PS,47.633335,134.883331,-999.000000,NDB
PS,51.700001,94.461670,-999.000000,NDB
PT,37.193333,104.068336,-999.000000,NDB
PU,41.506668,123.293335,-999.000000,NDB
PW,47.266666,142.766663,-999.000000,NDB
PW,41.716667,82.966667,-999.000000,NDB
Q,53.191666,158.436661,-999.000000,NDB
Q,28.164167,113.223053,-999.000000,NDB
QA,53.133335,132.816666,-999.000000,NDB
QB,25.108334,102.933334,-999.000000,NDB
QD,43.366665,132.066666,-999.000000,NDB
QF,43.939999,125.264999,-999.000000,NDB
QI,49.450001,136.566666,-999.000000,NDB
QI,35.523335,105.709999,-999.000000,NDB
QJ,56.966667,91.416664,-999.000000,NDB
QJ,22.795000,113.730003,-999.000000,NDB
QM,23.103333,113.146667,-999.000000,NDB
QP,24.656666,110.793335,-999.000000,NDB
QR,54.383335,82.933334,-999.000000,NDB
QR,32.025360,118.855339,-999.000000,NDB
QU,39.992500,116.610275,-999.000000,NDB
QV,46.083332,122.016670,-999.000000,NDB
QX,23.253334,113.306664,-999.000000,NDB
QZ,56.900002,93.166664,-999.000000,NDB
R,25.022778,102.765556,-999.000000,NDB
R,43.912296,87.509697,-999.000000,NDB
RA,33.866665,109.938332,-999.000000,NDB
RC,38.450001,106.146667,-999.000000,NDB
RI,58.383335,97.449997,-999.000000,NDB
RL,42.849998,93.633331,-999.000000,NDB
RM,58.316666,112.883331,-999.000000,NDB
RM,43.928333,87.586670,-999.000000,NDB
RO,55.003334,82.563332,-999.000000,NDB
RO,25.756666,109.686668,-999.000000,NDB
RQ,56.883335,124.816666,-999.000000,NDB
RQ,33.320000,108.309998,-999.000000,NDB
RQ,46.785000,130.404999,-999.000000,NDB
RR,55.816666,94.300003,-999.000000,NDB
RT,50.349998,106.466667,-999.000000,NDB
RW,25.076111,102.802223,-999.000000,NDB
RX,55.266666,94.816666,-999.000000,NDB
SB,46.671864,113.285011,-999.000000,NDB
SB,27.736666,102.163330,-999.000000,NDB
SB,31.840000,117.233330,-999.000000,NDB
SG,35.506668,109.165001,-999.000000,NDB
SL,46.840000,142.714996,-999.000000,NDB
SL,25.440001,103.290001,-999.000000,NDB
SM,39.169998,125.686668,-999.000000,NDB
SP,50.356667,80.318336,-999.000000,NDB
SV,55.799999,83.083336,-999.000000,NDB
SV,28.216667,113.348335,-999.000000,NDB
SV,39.816666,98.383331,-999.000000,NDB
SX,30.883333,120.416664,-999.000000,NDB
SZ,40.525002,112.491669,-999.000000,NDB
TD,45.883335,134.883331,-999.000000,NDB
TM,53.799999,83.533333,-999.000000,NDB
TR,52.166668,93.916664,-999.000000,NDB
TY,43.866665,125.266670,-999.000000,NDB
U,48.506668,135.160004,-999.000000,NDB
U,21.985001,113.356667,-999.000000,NDB
UB,52.816666,156.266663,-999.000000,NDB
UC,49.215000,119.959999,-999.000000,NDB
UF,48.488335,135.136673,-999.000000,NDB
UF,53.855000,86.903336,-999.000000,NDB
UF,23.646667,114.330002,-999.000000,NDB
UF,22.718334,100.970001,-999.000000,NDB
UG,47.701668,128.831665,-999.000000,NDB
UH,57.150002,156.683334,-999.000000,NDB
UH,47.330265,110.663773,-999.000000,NDB
UJ,55.933334,92.483330,-999.000000,NDB
UJ,21.886667,113.260002,-999.000000,NDB
UL,39.250000,121.616669,-999.000000,NDB
UR,58.750000,130.649994,-999.000000,NDB
US,46.211472,102.853203,-999.000000,NDB
UY,51.656666,94.373337,-999.000000,NDB
UY,22.577499,108.140556,-999.000000,NDB
UZ,28.051945,102.177498,-999.000000,NDB
VA,56.750000,93.566666,-999.000000,NDB
VB,24.183332,113.400002,-999.000000,NDB
VM,39.299999,116.900002,-999.000000,NDB
VQ,25.558332,110.478333,-999.000000,NDB
VW,29.928333,104.301666,-999.000000,NDB
VZ,47.720001,88.161667,-999.000000,NDB
W,39.348888,112.430275,-999.000000,NDB
W,28.211666,113.220276,-999.000000,NDB
W,29.696667,106.631668,-999.000000,NDB
W,24.527203,118.101601,-999.000000,NDB
WA,59.908333,150.821671,-999.000000,NDB
WA,24.348333,114.113335,-999.000000,NDB
WB,31.125000,121.339996,-999.000000,NDB
WD,37.658333,112.781670,-999.000000,NDB
WF,39.950001,116.866669,-999.000000,NDB
WF,24.566668,118.016670,-999.000000,NDB
WK,39.318333,125.678337,-999.000000,NDB
WL,18.488333,109.404999,-999.000000,NDB
WN,55.516666,91.116669,-999.000000,NDB
WT,59.466667,112.533333,-999.000000,NDB
WX,29.514999,106.660004,-999.000000,NDB
WZ,50.633335,128.033340,-999.000000,NDB
XK,23.033333,113.183334,-999.000000,NDB
XR,50.383335,137.550003,-999.000000,NDB
XZ,30.503334,109.613335,-999.000000,NDB
Y,25.168333,110.321663,-999.000000,NDB
Y,36.488335,103.623337,-999.000000,NDB
YA,56.000000,82.666664,-999.000000,NDB
YF,37.876667,112.411667,-999.000000,NDB
YK,39.183334,116.583336,-999.000000,NDB
YM,36.235001,103.800003,-999.000000,NDB
YT,54.983334,86.816666,-999.000000,NDB
YV,40.733334,116.633331,-999.000000,NDB
Z,51.811668,107.480003,-999.000000,NDB
Z,30.556667,103.936668,-999.000000,NDB
Z,38.962032,121.500237,-999.000000,NDB
ZD,51.818333,107.521667,-999.000000,NDB
ZF,31.333334,114.433334,-999.000000,NDB
ZF,38.964073,121.470230,-999.000000,NDB
ZM,52.040001,113.186668,-999.000000,NDB
ZN,40.439999,114.086670,-999.000000,NDB
ZN,24.516666,103.750000,-999.000000,NDB
ZQ,40.566666,110.008331,-999.000000,NDB
ZS,34.221668,108.853333,-999.000000,NDB
ZS,31.941668,119.711670,-999.000000,NDB
ZU,47.921665,80.438332,-999.000000,NDB
ZW,30.500000,103.911667,-999.000000,NDB
06KCA,42.380428,80.787560,-999.000000,WYP
14UH,56.491665,153.431671,-999.000000,WYP
19PKY,54.888332,156.770004,-999.000000,WYP
33BRT,55.810001,97.866669,-999.000000,WYP
41KI,55.730000,106.033333,-999.000000,WYP
49FB,57.273335,87.139999,-999.000000,WYP
57FE,49.843334,129.546661,-999.000000,WYP
62UB,52.146667,149.213333,-999.000000,WYP
ABAGO,56.291668,144.236664,-999.000000,WYP
ABANU,49.166668,142.208328,-999.000000,WYP
ABAR,36.750000,117.083336,-999.000000,WYP
ABDEG,52.893333,117.750000,-999.000000,WYP
ABDIR,58.641666,119.305000,-999.000000,WYP
ADIBO,46.416668,138.601669,-999.000000,WYP
AGADU,53.821667,108.073334,-999.000000,WYP
AGAVO,37.166668,124.000000,-999.000000,WYP
AGEMO,54.365002,102.385002,-999.000000,WYP
AGINO,51.099998,114.533333,-999.000000,WYP
AGUSA,47.233334,82.060555,-999.000000,WYP
AHANU,30.371666,120.059998,-999.000000,WYP
AKARA,31.500000,123.500000,-999.000000,WYP
AKATA,59.891666,117.418335,-999.000000,WYP
AKOMA,34.693333,114.745003,-999.000000,WYP
AKOTO,29.625000,119.650002,-999.000000,WYP
AKRON,45.466667,139.083328,-999.000000,WYP
AKTAS,50.316666,87.583336,-999.000000,WYP
ALFA,49.566666,136.399994,-999.000000,WYP
AMBAR,54.549999,122.516670,-999.000000,WYP
ANDIN,41.078335,118.728333,-999.000000,WYP
ANGUT,53.150002,104.599998,-999.000000,WYP
ANIKU,46.058334,108.949997,-999.000000,WYP
ANIMO,45.138332,143.630005,-999.000000,WYP
ANIVA,46.706665,142.505005,-999.000000,WYP
ANPAT,22.736666,114.271667,-999.000000,WYP
ANRAT,38.665001,119.963333,-999.000000,WYP
APOGO,37.933334,110.651665,-999.000000,WYP
APUKI,22.795000,113.456665,-999.000000,WYP
ARELI,55.250000,129.866669,-999.000000,WYP
ARGOV,45.833332,143.558334,-999.000000,WYP
ARGUK,47.883335,134.658340,-999.000000,WYP
ARKAN,54.666668,94.983330,-999.000000,WYP
ASAVA,31.813334,121.885002,-999.000000,WYP
ATASI,41.156666,118.633331,-999.000000,WYP
AVANA,56.121666,145.251663,-999.000000,WYP
AVIBI,55.108334,104.491669,-999.000000,WYP
AZOVO,53.583332,83.166664,-999.000000,WYP
BAKEN,53.663334,157.991669,-999.000000,WYP
BALET,44.833332,134.016663,-999.000000,WYP
BANAN,54.549999,93.466667,-999.000000,WYP
BANIR,51.325001,127.666664,-999.000000,WYP
BASEL,56.750000,91.716667,-999.000000,WYP
BD95,53.279999,100.981667,-999.000000,WYP
BEDOG,41.490002,118.488335,-999.000000,WYP
BEGMO,28.000000,121.833336,-999.000000,WYP
BEKOL,22.543333,114.133331,-999.000000,WYP
BEMAG,26.000000,114.000000,-999.000000,WYP
BICHA,47.799999,135.690002,-999.000000,WYP
BIGET,52.869999,155.778336,-999.000000,WYP
BIGRO,21.570000,111.826668,-999.000000,WYP
BIKUN,51.875000,144.053329,-999.000000,WYP
BIKUR,47.950001,141.466660,-999.000000,WYP
BIPOP,23.344999,111.136665,-999.000000,WYP
BIRBN,48.833332,132.916672,-999.000000,WYP
BISIV,44.938332,144.205002,-999.000000,WYP
BISUN,43.233334,131.196671,-999.000000,WYP
BOKAT,22.038334,113.000000,-999.000000,WYP
BOKIS,50.959999,83.553337,-999.000000,WYP
BOMAT,44.691666,124.386665,-999.000000,WYP
BORAN,50.383335,116.449997,-999.000000,WYP
BUBDA,25.866667,113.500000,-999.000000,WYP
BULAT,47.185001,139.136673,-999.000000,WYP
BUMEN,49.193333,150.000000,-999.000000,WYP
BUMIR,58.555000,113.651665,-999.000000,WYP
BUNAK,54.916668,84.349998,-999.000000,WYP
BUNGE,57.998333,127.701668,-999.000000,WYP
BURID,47.042778,81.014168,-999.000000,WYP
BURUK,55.583332,131.949997,-999.000000,WYP
BUVAK,59.090000,151.836670,-999.000000,WYP
CE84,57.251667,86.463333,-999.000000,WYP
CHARA,56.916668,118.283333,-999.000000,WYP
CR13,40.040924,124.766998,-999.000000,WYP
D081J,31.238512,121.512024,-999.000000,WYP
D082L,31.241995,121.551308,-999.000000,WYP
D135Y,22.747852,113.513008,-999.000000,WYP
D235L,31.073334,121.150002,-999.000000,WYP
D313O,31.351667,121.110001,-999.000000,WYP
DABOX,38.599998,122.000000,-999.000000,WYP
DABUR,51.568333,142.578339,-999.000000,WYP
DAGES,43.666668,132.816666,-999.000000,WYP
DAGMO,27.451666,119.559998,-999.000000,WYP
DALIT,49.251667,137.451660,-999.000000,WYP
DANDY,47.766666,112.900002,-999.000000,WYP
DAPRO,29.253334,113.646667,-999.000000,WYP
DARAN,38.201668,107.721664,-999.000000,WYP
DARNO,50.356667,98.294998,-999.000000,WYP
DASKO,49.105000,138.141663,-999.000000,WYP
DATIL,53.328335,150.000000,-999.000000,WYP
DATIR,58.605000,150.695007,-999.000000,WYP
DEBAT,52.463333,88.826668,-999.000000,WYP
DELOK,43.040001,134.683334,-999.000000,WYP
